distance_km,weather_severity,traffic_index,weather_traffic_interaction,delay_hours
392.73631042546,6,10,60,15.275416365487317
282.49438206057175,7,6,42,11.002094744569195
384.94882344165495,5,9,45,14.28189516709524
1176.685586423614,2,3,6,4.966027209911086
695.70792298058,3,6,18,11.623370300187107
891.5823156535532,10,3,30,9.073890066880043
129.41281978090504,3,2,6,3.6908809472934982
148.20383200264038,5,3,15,6.588692157106855
724.1557697578227,5,2,10,4.663938937441031
1243.317340482273,4,2,8,3.8663585263337303
1339.3344301905913,8,10,80,20.40137738187252
221.3891946338963,6,7,42,9.361194593970167
853.7083429414319,6,10,60,15.27211932637937
1378.5215607909786,1,3,3,5.287767038669934
643.1618561570409,6,8,48,17.371367978585443
1261.392163999716,3,2,6,7.726133934678438
287.17391615921065,6,7,42,10.562313878035004
1409.5522855349182,10,3,30,12.937599167920347
1151.9926445438236,6,9,54,15.258554552139618
1417.8681499016623,2,7,14,7.030660346084068
1047.264126973509,1,9,9,7.220465013464473
608.7655047991977,3,2,6,0.5352973515337438
1413.4536415346115,5,6,30,8.705851292221753
485.79348683284985,4,5,20,8.541188625266258
565.0415308864256,7,2,14,8.17597679248227
1081.1317852024363,4,4,16,3.627244538455806
1171.4428193355407,8,4,32,13.328908536643702
1401.1648773888153,7,8,56,18.240257421820004
386.7233726786933,10,7,70,16.550498624583845
1217.1972493069136,9,5,45,14.56688043062057
1133.9644747557488,1,9,9,10.243860289388397
189.312378755037,5,1,5,4.86757951424549
642.1123976942897,4,4,16,7.225351497001216
495.871639884138,6,5,30,8.3411404893793
526.2865940956426,1,8,8,5.13737078539002
1476.1256313765812,6,3,18,9.701213109095784
999.888378871899,1,5,5,5.862503376574332
1104.7466209108993,1,3,3,5.90235961436645
1467.2646922410129,8,7,56,14.367303267494208
628.0824954406942,2,10,20,9.523603777563743
1222.5762358339282,10,3,30,12.224081109430037
708.3433486262935,6,7,42,11.95338851854216
1317.3471405409716,6,2,12,10.607704712164132
352.92055783582447,6,7,42,10.30887834662173
1426.7606478899913,8,9,72,19.5692205848671
406.2803917752315,4,5,20,8.108976301705422
556.7087097733041,3,6,18,8.408666352872249
1158.6691277494926,6,10,60,16.749285425353097
651.2571981915694,4,3,12,5.131732415577945
951.4959274730253,2,10,20,10.551065776797955
722.4029014971999,6,5,30,10.441243158472087
1139.3179119256945,10,5,50,14.91678810844517
419.6637533160552,5,3,15,2.9994502226580386
181.84118213162782,9,8,72,17.28526512377406
519.9011564622928,6,6,36,13.062708672973033
764.0321308158024,3,3,9,5.86223151780699
335.22807306975,5,1,5,2.1568368480782203
596.7162055189442,10,10,100,21.005374409577897
659.9762256109959,8,1,8,6.758116028392918
180.34858116358296,9,10,90,19.871045108795748
916.6301474578863,8,2,16,9.436115479505206
1338.0807991598026,3,10,30,14.044667340653465
312.4400781342734,9,5,45,11.851755533650623
936.9312187621197,3,7,21,9.211406102198145
1030.6348868751847,8,1,8,6.736064113529781
687.0685525870036,10,1,10,4.473857008132747
1081.536622309978,9,4,36,14.422832033195633
675.0241608874169,7,10,70,18.6985785396891
806.4922031684089,4,6,24,9.04253622392709
110.29426237619776,10,9,90,21.800317673794808
1068.4081597885643,9,1,9,7.044354732272869
1025.8797505226144,3,10,30,9.820191844121897
153.7612282568824,3,5,15,4.249221592617696
615.5501503531863,2,9,18,4.912581800444003
1470.6445771083343,10,8,80,21.240393374886256
689.0311875960635,3,7,21,9.056802752572684
802.7235671845784,1,10,10,7.124204776859638
1373.902221423606,4,2,8,4.214313161011598
1104.1666262120589,8,9,72,18.2657298982873
914.898183573913,5,8,40,11.976548809751558
1216.9265538775014,2,10,20,11.334925645665757
1310.1127730383625,3,10,30,14.167958099609155
739.6433004321736,1,9,9,2.6247270831147
765.1517109045695,2,9,18,8.312070911561483
640.4713099125701,1,9,9,5.624785189658691
1453.388596025845,2,3,6,5.215752602585244
1076.0327560064907,3,7,21,10.265185461165693
216.5122926913012,1,1,1,0.5337617561274806
1308.1434726382258,9,9,81,22.092925910366723
772.7839171707753,10,9,90,24.632616727665564
196.25546899148245,5,3,15,4.667153835650526
869.6041572286355,8,5,40,11.813682753777181
684.0299905659829,5,8,40,11.708919937276386
1328.849166807675,8,6,48,18.238184695515802
385.59244505314234,7,10,70,16.621018210793128
1257.0504532890561,4,10,40,15.919053251317806
880.7641676596338,7,9,63,16.857671441695953
176.45442449885667,6,3,18,6.308312820571499
1460.5834218556786,3,7,21,11.013648222969742
817.6613417444798,9,6,54,14.27625798922972
507.2275959242155,10,5,50,14.988237541204454
757.1695787849613,9,4,36,10.799127773079809
1301.0008969244846,5,5,25,8.249200134649882
526.8643741390889,8,4,32,11.378769975687565
369.74695508138046,7,3,21,8.104972599197557
280.69974570323404,9,7,63,14.632231760644538
517.0031577462958,7,6,42,13.56314024976037
1192.067321856061,4,4,16,6.107571865797235
760.2769112733664,4,9,36,12.354884088518235
418.47424517095595,8,1,8,2.2978917501377527
332.6589994536489,6,1,6,3.1813994181131298
565.8212671145307,9,9,81,18.31832216844289
1415.8941220399925,10,7,70,17.24288217761824
580.2373976260342,7,2,14,6.19724262210866
1483.3737063364895,7,10,70,20.064829667066178
779.3226380714987,4,5,20,8.680835512478811
350.8294856062112,3,4,12,5.004179539853527
1347.596128510913,8,1,8,7.341485697662868
744.4975223887576,7,9,63,14.9543259196466
1093.5398809063342,4,6,24,8.066687681768057
1477.1962164928125,4,6,24,10.127666456177598
170.24549044796362,1,4,4,1.5263313012349813
235.372383702594,7,2,14,5.479061374519492
1108.6394380478587,1,8,8,5.9422665889079
494.5550046136608,10,8,80,18.951319561663766
358.0219557301387,10,3,30,6.919374439138208
155.1066317476213,4,7,28,5.941987554843754
130.58539678068252,3,7,21,6.035627881306686
1184.2798443677073,3,5,15,5.528415641486828
288.20679831737,1,5,5,0.0
754.8088623596112,4,8,32,11.433476381819705
948.2555412512762,1,4,4,5.853507095603403
699.6925207963848,8,1,8,6.712178507598718
137.94931327072635,1,1,1,0.9093574108556306
1196.9021036230724,6,9,54,15.646746317548164
114.71851435831488,7,4,28,8.278353580240852
1166.6458521284776,10,1,10,6.251349392200032
1350.6262913033718,2,2,4,1.937361493797785
705.9758894800412,4,10,40,14.393163113793767
849.7594623369175,3,7,21,8.571040333932716
767.7767496647152,9,2,18,7.664884143897248
644.8920660728144,7,1,7,4.364746323715841
1342.3943495185044,2,10,20,11.175244409979113
1351.5069149379867,6,9,54,16.025904850498172
570.1429104981484,9,5,45,11.856209347926011
961.0976556205771,3,4,12,5.718748192192143
1397.6705870042097,6,4,24,9.892694351184717
1446.881898517892,3,1,3,2.9147471520651345
812.5426565908665,3,3,9,7.196427162993129
733.9547273980575,4,1,4,2.75727563020241
490.1720422999361,9,5,45,11.237580012469639
1442.420622466574,8,5,40,12.717959439232667
299.94002626201427,1,9,9,7.213618575261929
911.7614064668151,1,8,8,6.1207617211842535
495.57037452609444,7,5,35,12.087453932636805
490.61160648691526,3,5,15,5.636719266972268
666.9560223266639,7,7,49,11.452671041351111
1498.3101101419163,9,2,18,7.9441849796346595
176.9528295757509,3,7,21,6.17474679834097
909.958545484944,3,1,3,4.542788497341515
215.60102124938805,2,5,10,3.843747888374635
316.32916198672655,10,6,60,13.26187432013804
715.3881184820582,1,10,10,5.059421243043625
814.6441838850178,9,1,9,3.331927069027512
462.3093717103336,6,9,54,18.405059336750064
543.0399832241826,6,9,54,13.462031447570924
221.7538283583063,8,1,8,5.107607066409847
524.5076973819507,5,4,20,5.338918592399514
1453.1818151327618,9,8,72,21.447824125496204
1422.5903343414743,5,2,10,5.359007749636971
568.829606191779,2,8,16,10.143765265565015
899.1955107902662,6,10,60,19.556301757291802
1373.433547555322,9,9,81,19.52373603375693
108.65735169725534,3,9,27,10.62587361296129
1234.9569984726286,10,1,10,10.186017669249674
1427.7173739044865,4,9,36,10.65142388805609
227.8560280669799,10,4,40,8.825007417479405
326.02676044608944,8,8,64,12.712865990108556
1445.0448238798976,6,9,54,14.980532774666273
852.5562010964849,7,3,21,6.646787731444097
119.87528826041319,7,6,42,10.538764234040563
460.6847982689408,4,3,12,3.2063552538035722
729.9211439764034,6,1,6,5.597442792950632
1070.0724754346747,9,10,90,22.385855332089754
1126.4245293915194,3,6,18,8.889432780905858
1493.5901180956384,8,5,40,14.931562585154502
502.5156791372626,7,3,21,7.849661868077055
853.5081426158654,4,4,16,6.571202557830517
846.652967003447,10,2,20,7.261293871403056
667.9033632261325,3,10,30,12.082078844236449
336.8266513793883,7,10,70,17.679331591680675
1468.4391884573795,10,4,40,13.865043856642139
1294.6440613332204,9,4,36,11.381429002872606
797.666239611932,10,3,30,10.745668204400198
944.5435917576417,3,6,18,6.716650563470735
418.16547498352725,10,1,10,6.201344312123206
861.3018985484457,9,9,81,19.775420005480978
1072.9581863700662,8,10,80,21.619247451889585
821.2338397412243,3,3,9,3.0997402505922462
1486.3992388189179,8,3,24,10.244154788438763
955.8783187468166,4,3,12,7.165972969977863
619.3631976290367,6,7,42,12.250581813053046
1181.0128386621734,10,8,80,18.42853830165986
338.6475162142989,2,2,4,1.560489503836913
638.3221391887731,8,1,8,7.17749159378978
585.7425305286201,9,5,45,12.5153241671607
704.5299331508882,7,8,56,13.88012807114144
1194.4917563002168,8,3,24,11.470339444738213
777.8422450287704,7,6,42,14.68018772268907
1211.6202303723478,10,3,30,9.355105407674635
907.0844643958122,4,6,24,8.259703295733969
578.8972085205775,1,4,4,3.1412388055982445
1233.9702411568614,3,7,21,10.117751784067393
433.60553877432824,7,10,70,17.196658215782087
414.1361717197137,7,1,7,4.561917556001081
806.3040936767701,3,1,3,3.143552790689821
465.1889443469245,1,5,5,7.280214948894978
112.72184893170285,10,9,90,21.185716170201125
1007.6165382183221,9,5,45,13.02482034276167
815.5313500613572,6,4,24,8.214284722503779
723.7249402904257,7,8,56,15.857163616044499
1453.7559204656416,1,5,5,4.524785132830333
899.6788575480791,1,1,1,3.054554124323095
1308.8042089051382,4,7,28,11.056523643909873
295.23033068722424,7,4,28,7.193532071245434
896.8890483811988,8,10,80,16.72191088147887
1315.1714774232642,10,5,50,12.524897405371556
916.3480601918571,9,6,54,14.68842055221239
1105.2198493778021,1,7,7,7.720968155928713
620.8609949370904,4,2,8,3.767902134338981
229.42932385189326,4,1,4,3.957861712877949
741.0604131779,3,3,9,4.38211403900779
652.2711471744005,7,10,70,16.327875019361983
1313.8842553305262,1,1,1,1.5602435859650812
441.5934232934611,9,4,36,9.193323764135073
1453.4279185491514,8,6,48,15.117961470372917
1441.3933677262946,2,5,10,6.914381579856865
446.6843003000142,2,4,8,3.921114757687468
587.2727376682487,8,7,56,14.464708394748536
1353.778037223439,1,6,6,7.965117407695582
1453.2711092545505,7,3,21,12.175905278358114
720.8147439704617,9,9,81,18.78489431377832
549.395863897257,3,5,15,5.966626163138083
836.5316185521589,7,10,70,16.441020214704242
1062.8768889120288,6,1,6,5.203940024969453
482.86432152497173,7,6,42,11.29336610484172
1131.062444466702,7,5,35,11.934124432719013
172.32029996049744,10,10,100,23.662095328670873
169.01228987018303,1,8,8,3.223504099550825
640.8027872037633,3,4,12,5.262776413744882
594.8624688850089,10,1,10,5.674248695088545
541.8865015140132,1,2,2,2.721948533456366
787.4276677364741,5,8,40,14.375501988172477
549.0270152361998,3,10,30,9.522317859998507
369.1610858553287,1,8,8,6.352104709115327
533.2573687240413,2,5,10,7.674811291672191
1464.8659819343288,10,6,60,16.06080827186564
675.5587837927881,5,2,10,5.371987168118835
722.5978876016701,3,9,27,10.203001796909595
907.162985931596,6,6,36,9.46999960389877
1476.6770757799172,9,9,81,22.272102848953516
438.2417870100682,6,10,60,17.360551311908253
1053.7949547454073,2,3,6,3.8055826663620698
1102.3785709584138,2,6,12,6.570296011311102
950.2541835102923,8,10,80,17.680060007007373
224.00967549130172,8,5,40,12.42600682447186
1047.621186158607,6,9,54,16.893285143450175
189.73259545064568,10,10,100,20.945789416434057
934.5997093698556,7,1,7,4.155627604168448
1135.4136481104397,1,9,9,6.92419633253428
395.35784686793056,9,5,45,14.178715874537911
1278.2708105598838,5,1,5,5.098295827203844
142.49532774620596,9,10,90,20.71265138107041
1281.3380091216286,2,8,16,8.990542427368798
744.4606708998712,8,7,56,17.14794976766936
404.62311590430227,7,6,42,11.049572283870326
287.2894029915552,4,2,8,3.5710686777485665
1434.6300346153216,3,5,15,9.780811123686965
201.73182261361939,4,3,12,6.348808554760057
378.73078791029593,4,2,8,2.3910367262982932
586.9512864062643,10,10,100,20.25462504613492
968.3287885455686,10,1,10,6.825855020639158
862.7215193865377,8,9,72,19.4955051587673
275.90088937723954,4,2,8,4.224417848342575
505.61917723350047,5,1,5,2.7431337616133558
434.2524795204337,2,7,14,9.164402098822922
398.9599962864779,4,9,36,9.395012147179028
675.6020710719819,7,6,42,10.105526597880138
1085.6440336283197,3,8,24,11.603018647394649
404.4341051041303,1,7,7,4.328419191466839
613.350431584174,8,9,72,20.574552757944787
647.2843975776271,8,7,56,14.520232998052878
1467.0391412095742,6,6,36,11.951915405572837
1436.5328996306964,7,1,7,7.168015906314385
1220.1926158529063,10,9,90,23.822886405084624
438.32248914685925,2,10,20,11.717475153161152
195.25223972833754,5,5,25,8.933515173528756
543.6657928088746,7,2,14,7.693948560676387
473.5123692073632,9,8,72,16.778605788738357
808.2961202049514,1,4,4,5.5549195516805465
1188.8190740949103,3,3,9,6.766034728750049
1301.6521144304013,6,1,6,4.831183327964919
1282.8097195747118,7,5,35,9.852251181408992
603.5457857122949,6,3,18,5.552698080772392
1062.128080844956,1,4,4,3.8493734990825033
537.9678765339081,4,9,36,10.98434654708294
185.26776052925578,6,7,42,12.389366434535697
1082.1913718441192,8,5,40,13.984734218476142
113.75857359770299,10,8,80,21.05074273423899
672.855622441884,4,6,24,9.185386400403692
561.130977022906,7,10,70,15.542611864493642
1070.7285539263935,3,2,6,3.390120275657089
1172.7436618645304,8,7,56,15.601730838400838
525.7324903597973,1,1,1,3.507534032032373
1236.2778202227948,4,3,12,7.605045915308599
511.4834647069073,8,1,8,3.8843768063915993
724.8569039811857,10,1,10,4.679260443751657
1117.8259378197877,4,5,20,7.484169484688755
1070.0883209147041,2,6,12,5.084504324532434
1482.31586123708,2,3,6,5.485173932182791
415.22543390230464,4,3,12,5.697848753005712
1027.2450789554155,4,3,12,6.6983496238501425
953.5546715860884,2,1,2,2.4944127184311418
1381.1378362860419,7,5,35,12.154538141940435
318.90699830282506,6,1,6,1.778237280623876
1152.5174290217062,3,10,30,10.676368469005688
895.5760627762756,8,10,80,20.65772182231084
484.5322177030676,8,3,24,11.543738057879054
764.2088798060437,1,6,6,7.148957307590065
567.287235897717,3,6,18,5.1717507180890046
911.0387639038453,5,3,15,8.038635645701863
1344.6008551405323,2,9,18,9.852269829762923
897.0269781770828,5,8,40,12.799038638003779
984.4113856572177,10,3,30,14.497123982736074
826.2469859605932,3,5,15,6.074454531645136
171.63170902366628,9,5,45,12.585132243235313
426.0019796265319,1,5,5,5.054639955854261
788.8024212049158,4,3,12,4.735275313668262
534.3293972425867,10,5,50,10.429258092213491
354.4690368656719,6,5,30,7.014915523493224
805.7859786858137,9,4,36,11.694005057050322
551.9337108269905,3,4,12,6.748275016349918
461.35070044278064,3,2,6,4.334371100196362
749.5795844165331,5,9,45,14.142675393647009
286.5979613150424,7,7,49,13.324706633236653
1398.8440263055702,5,1,5,4.207884998276986
1314.7829370869347,8,5,40,12.987983561784942
1090.6688200367494,5,2,10,6.923447498215228
248.6993586238387,7,10,70,17.80417581647862
1186.2281562575702,6,6,36,14.431531541368187
1231.1402593526266,10,7,70,17.889001368144267
1174.8704648000728,2,2,4,3.504115983534217
259.55224196693763,3,6,18,5.465327997313745
1001.4711398948706,4,3,12,2.1037414049401004
1268.054714049158,5,9,45,15.307265027188262
908.2947617075348,9,4,36,11.522931198753067
1004.9703253193246,6,3,18,7.344455288501694
741.7088711968287,1,3,3,2.210540709277946
840.1902478376736,3,2,6,5.107800908302725
148.12760169241528,7,9,63,15.472246379499042
994.5482307625985,8,8,64,19.50622601138204
214.02609804762287,7,5,35,9.814372108308508
709.0204320763128,5,9,45,13.896571388062211
509.71713673437097,10,2,20,10.1774919354364
863.5991302963984,8,6,48,13.231742126793502
286.7828697324899,9,7,63,14.872984122210479
1068.3007627626455,7,6,42,15.076468266253743
1213.0161516998585,9,3,27,8.037342066323015
328.6962296404191,1,10,10,6.06796574973753
246.03832229263503,9,10,90,20.265776473080386
303.7216759023028,3,10,30,8.740977001913391
1327.9785866579025,6,9,54,16.948531340193423
839.4649664588986,8,8,64,16.023770388575038
754.1653944105036,3,8,24,9.36635900729001
249.396546743296,4,8,32,8.299785203058864
1009.3784094597465,7,9,63,17.59696329024616
1315.1994286531258,7,1,7,9.29991689956972
1259.4602170528342,4,8,32,11.640341966576136
976.4765925731218,9,2,18,8.138009459085168
205.3902033123431,3,4,12,2.9299869404956373
257.35583804641817,8,1,8,5.778425028389678
169.03258195375454,8,6,48,12.208611608049802
460.470903089457,4,10,40,12.71025670922103
289.92605402452887,7,1,7,5.553606206491342
464.06725635340746,4,5,20,6.856563788989248
639.0812780065463,1,9,9,8.059579804998746
1420.17589769959,1,1,1,5.31978423174493
954.526483694369,1,9,9,7.668837769774861
1268.9632999561472,2,4,8,6.2370911352572405
1094.492100997265,6,3,18,7.930795146149517
257.50438273728446,10,8,80,19.55747834842749
1130.2885689235284,5,6,30,11.435501055207286
485.1384341827742,2,7,14,4.3250931714248555
994.750985792589,8,9,72,17.78195623891678
577.3467631001839,9,5,45,14.040536567721574
1496.7411685705229,7,2,14,8.365706092689956
468.97207129548894,9,3,27,8.562125346931662
490.78265908397753,4,3,12,7.824411203076504
1402.9411577873577,7,4,28,11.92387012040411
134.50216649085172,5,10,50,14.888746674296186
1075.3645830224755,5,7,35,11.369739809786708
1115.4569470302295,3,10,30,12.209132552467056
1270.930008374559,9,6,54,15.619706911701423
1464.2150348938655,10,3,30,10.075705759833191
1465.8426868193133,5,7,35,12.777103070408252
191.38746059304947,6,4,24,7.296351369489588
1250.5750518540635,3,10,30,11.789681612892068
1004.8339071203338,10,8,80,21.695740332475438
1006.2789881223276,7,7,49,14.096418522574576
279.6898972605727,9,7,63,15.614474789750938
1010.2620330239147,9,9,81,20.648673862987593
1475.4756128417469,10,8,80,21.904981295540036
1376.5459973552258,10,1,10,8.100136746502937
714.7829251267907,5,7,35,12.010041147210384
155.92716260053209,7,3,21,4.837102713165378
607.2108860002868,3,4,12,5.730756853505876
1256.9464362407773,6,6,36,11.94572319704143
1082.0987420512324,8,5,40,10.589756148202087
743.081117831539,8,8,64,14.521969594990619
177.1421492223635,2,2,4,1.4124423279733926
697.6526189526237,6,5,30,8.717560899154467
756.6349156050369,7,5,35,10.504423803038478
1399.9777460517903,7,3,21,9.442198381904998
997.5205450150232,3,10,30,12.136179618295046
536.3140833165085,9,5,45,10.665495264944742
835.4455702310099,2,4,8,3.715820495781272
192.4774309510241,3,5,15,4.230703013298011
1461.5955299096315,2,10,20,10.344749355476337
604.0838627030164,9,9,81,19.700277710187613
769.0142968783902,4,7,28,11.236649491431493
597.3975639316916,2,1,2,1.1192051518820447
1055.51642216268,3,3,9,6.723992048031722
1027.1250216614303,4,9,36,10.032825556875048
1101.45123474079,10,4,40,12.83173009239891
475.40052145668915,6,4,24,8.778203206628891
541.9358736296924,5,10,50,15.033966593235165
275.35172353469113,3,6,18,9.087743688929379
1017.7139605845576,10,3,30,14.302126893321404
155.71597826991356,8,3,24,8.119531418570546
936.7552697328426,8,9,72,16.696206025632044
1317.5742387922874,7,5,35,17.698896138411488
1347.1650076054868,3,7,21,11.25748479226662
728.6528645179463,1,5,5,6.052779322666835
743.0251634983033,5,6,30,9.245353857432965
207.75685621122432,1,8,8,4.932684774484618
1039.0710356202499,6,8,48,13.040070027859489
1249.7631885219837,7,2,14,8.50823631483833
442.51707644659825,5,9,45,12.039705492236585
689.8212342867105,4,10,40,13.657487534994496
1274.3750714713785,2,6,12,6.2390381694647346
1327.9686547272033,5,7,35,13.631597439256364
440.4519723699163,9,3,27,9.255095733919008
870.79888835791,4,4,16,8.848938710135377
369.4904108901579,2,6,12,8.70617624293774
242.63026979537915,6,7,42,11.810184607366095
1375.5687019487407,8,6,48,16.798898559659783
1248.710505924953,2,5,10,8.652273894857304
1164.0488625244434,9,2,18,8.496224979028305
168.2728463383966,7,7,49,12.976749748929922
1281.2203097943604,2,5,10,7.069359659293565
713.2617062675372,5,9,45,12.622045018799884
579.3531726142035,5,4,20,6.618157635487104
865.066905435527,7,10,70,20.167171700521635
227.89453981297817,5,2,10,3.190390746496943
1159.3051690933585,6,7,42,12.994567845515862
915.4091076436142,9,7,63,16.290814384789595
361.2261356224345,3,1,3,3.1628703084177636
363.52507967666384,3,5,15,9.327659794296814
357.9481122017439,8,3,24,7.631743825135089
179.80334257270758,10,9,90,18.297400568564054
922.9178291203588,6,9,54,15.5051205784907
1276.4874486239114,10,7,70,17.393722851864684
124.49749958234403,3,9,27,9.184471392799349
168.60650295978297,2,2,4,1.1942473533656581
901.8783873617241,2,10,20,9.648377562896933
1247.2939595404732,2,8,16,6.90410043275998
557.4344467960871,5,10,50,13.716152777684538
589.460158330811,5,10,50,12.6895839495135
934.8850964954863,1,10,10,9.549632639147575
483.8980447738058,2,1,2,1.181506340943666
137.25171250875778,2,3,6,3.8061542762205183
1129.3199253422345,4,8,32,11.727228742508396
975.9098781180344,7,8,56,15.950189820195916
913.0583986779228,3,10,30,11.785617820610069
1138.3577805885523,5,8,40,13.881189729346614
1045.3231725868525,9,7,63,18.999921646580212
388.2347834496496,5,2,10,5.976476222592254
593.4734657206916,9,3,27,11.426013445131515
276.554198350075,1,9,9,4.207078439175386
281.79981878503344,9,2,18,4.751491881101892
1046.674044899155,5,7,35,14.129109924304922
1302.0401497754974,8,1,8,7.447813108031649
1447.8256174055946,5,3,15,6.249628896988191
979.6859645692222,6,1,6,4.640053154951766
357.74185270533974,8,6,48,13.521017720926105
247.910483628503,2,4,8,3.825243007542633
1237.9913601514609,3,1,3,5.144606552185428
910.2590669039989,9,5,45,11.50860610808835
965.5990294192078,5,4,20,7.985947025624888
1194.046924256593,5,10,50,15.564524945616908
1084.5881188254323,9,10,90,21.309129182556276
1268.2415539985352,10,2,20,8.911508562738891
178.69946764382985,3,7,21,6.5124341484536155
1146.5288914451066,4,8,32,9.828978824097575
1291.1938602509335,7,4,28,9.556229513972289
500.5890594416401,2,9,18,8.18763402920024
996.626183590554,8,3,24,7.731427799082582
539.8268893717609,5,6,30,8.467326191143492
1441.1594930754356,1,7,7,4.477945893328976
146.79300140970525,3,7,21,9.304031426028391
911.7099813661371,9,6,54,16.412451927410494
333.1049658693211,5,9,45,14.323364278321446
1097.1082872480222,8,1,8,6.73581586172712
346.2463967861269,1,9,9,6.384153145250478
429.5365666577006,7,9,63,15.69233261975208
792.1191354640613,7,4,28,11.434629720477478
1380.7689299956294,8,5,40,13.19693396390334
396.40012100715916,3,3,9,1.3023433381728142
301.93602956534494,1,7,7,1.8545020767663165
1162.5675645956428,9,2,18,9.07029918285492
800.8673452675033,1,8,8,4.862346570717531
1376.49915733448,6,9,54,16.39907130685548
305.2603800237792,9,6,54,14.948849332332188
1004.299050232255,2,9,18,7.664277068126355
426.03080461254103,4,6,24,7.602681255840742
319.464600112295,2,3,6,2.9440707237211874
1056.8011812201787,4,10,40,12.013695128557238
931.1584678722265,2,3,6,2.4186005299806226
1156.7584417072637,1,2,2,2.074911053359484
533.2476070246553,3,5,15,3.97603915515104
727.1603189350659,8,4,32,9.987745703981513
667.6603468625858,5,6,30,9.448443962339434
1477.72524955312,4,5,20,8.36515445436991
509.14853943514305,5,6,30,7.288179048103976
512.7441336854736,6,4,24,9.683493186912916
596.3674923600504,6,3,18,5.958826731818306
890.4317138064501,5,1,5,8.280780063495548
453.25184196924334,6,5,30,10.504264660479185
1381.4059165309834,9,6,54,12.869490578685667
471.9597908127689,5,5,25,10.045572041923228
1354.1420241842725,6,5,30,9.954609802777524
244.86508910521852,4,6,24,6.2993380363542055
1019.1877833595132,3,4,12,5.9302863592850015
1369.7797258135413,6,4,24,11.440256646415962
336.2492137575214,5,8,40,12.15757242778202
1455.657744138957,4,8,32,12.385025487747951
734.0367045817163,5,3,15,5.185246468556651
1424.0011518174342,7,7,49,16.51268462690899
1047.548061082066,1,5,5,3.669005655554545
522.2216178229721,1,5,5,5.658775408491038
363.623534883949,1,3,3,3.17696377628712
525.2290647151392,2,2,4,2.1569053438733587
230.22437296774498,9,3,27,11.598724933885684
301.4151528806617,5,7,35,11.520913169876604
246.5246164850736,9,3,27,9.281001228321408
692.1209612381808,5,2,10,5.339248255676856
1213.809726760621,7,4,28,8.611999125425855
297.93697590287627,6,5,30,8.952601114582512
282.4486064412703,2,7,14,8.471235893744662
1000.800529324263,3,1,3,1.68526824789117
376.0561747552928,5,8,40,12.303036247947562
236.65405335258825,4,10,40,13.764768018001503
333.5880094878087,6,3,18,8.533667338050554
1393.2239542274865,8,6,48,13.436316399675674
1250.059753886667,8,4,32,10.482763690307788
595.6903872971318,3,5,15,6.492764920200044
1018.14907425835,4,10,40,13.917068489444897
852.1859431352533,1,6,6,7.2269613160509945
1047.9739688755894,2,2,4,3.794241812786896
1055.7396134478631,9,3,27,11.479936208750345
980.2276210839901,10,8,80,16.31447658774858
472.54191595223205,10,8,80,18.746099725791055
154.60898906794537,2,1,2,3.026251813112211
737.7934947861523,6,10,60,17.52583299369919
1347.3634385669855,7,8,56,14.957339214099568
897.2961619260062,6,2,12,7.734346570581728
1265.347458382671,8,10,80,18.80039278460484
1488.2740801457194,9,10,90,24.971215790450714
329.06268579358675,8,8,64,15.551625175655019
1068.4886947987752,5,10,50,14.4599783472365
1044.0110031800345,8,5,40,12.040925707350807
1471.9376263015897,10,1,10,8.412435261818697
1479.8410275339204,10,8,80,24.280241998483078
1061.3500564137812,9,5,45,15.39985199705556
441.060708775072,8,1,8,3.161361574512226
1217.9781733828386,2,4,8,4.273996087773144
249.84078789545333,2,1,2,0.0
1192.9790258402802,3,9,27,11.399259563233143
1374.2745738025749,7,10,70,19.094241034654427
635.9667526758094,9,2,18,8.412997194093593
982.8894129763127,8,8,64,16.41428783159179
702.1998249355568,9,4,36,10.509663668203528
712.8710769833798,6,9,54,12.74759880196736
534.5192447513681,1,2,2,4.12406329799361
1166.9814686304544,4,3,12,5.631031453717872
1410.6471898331072,6,2,12,5.967875992674954
1417.0512029282456,6,10,60,19.083959660119373
344.6937988249074,8,5,40,8.875792972548807
1324.6411095191925,1,1,1,4.323824091971854
1132.404017997971,2,3,6,3.8125984703719187
453.97236096640495,2,1,2,2.0340612751567306
194.19845809012037,6,10,60,12.286210800634041
475.19617363812915,7,8,56,15.516671101761247
1377.0915314941358,2,4,8,9.229226964518267
986.4501448540811,5,3,15,5.02838720815306
1109.4765252570205,6,8,48,16.151454616961786
460.0132915527342,4,9,36,11.049066614112032
1107.1434178047484,1,8,8,7.716192923333562
139.37010878909325,3,6,18,4.508686945645412
625.4498840822193,10,3,30,8.402875954561114
977.4546879592638,9,8,72,18.786098583645988
304.53519175784834,6,5,30,8.58444062506766
1252.2050042257085,2,5,10,6.828014620084773
429.0438183366861,9,9,81,17.112656317508502
1013.1935579458248,4,1,4,5.142022750219694
667.2759996054616,8,7,56,15.51708767559477
934.461033668706,10,8,80,21.727775902581655
250.43077368047136,7,10,70,17.5756311637328
123.67791989025025,3,3,9,7.080898924148798
1373.3901983324217,8,8,64,20.95814047194102
477.48201227405593,4,1,4,3.180786420227563
1247.5478038926426,2,8,16,8.661669104432619
1499.0904206610803,5,7,35,11.303071213147625
396.0037611984756,1,4,4,1.258103751180351
471.23903765669786,8,7,56,14.200700752227801
1028.003702688532,8,10,80,19.490111879786998
